training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
ccb7e607-db8d-47c8-8e6f-f259d95e9bf3,2025-07-29_10-27-44,mobilenetv4_conv_medium,torch.channels_last,True,grid,"['blocks.0', 'blocks.1', 'blocks.2', 'blocks.4']",256,64,AdamW,0.001,OneCycleLR,200,972.7984175682068,3.0683890748023988,23.19478714466095,22.305311501026154,188,0.9415204678362574,0.9515455304928988,0.4181453300081193
