training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
67219aef-754d-47c2-8a4f-db6e35321045,2025-08-08_08-35-25,tf_efficientnet_lite3,torch.channels_last,True,grid,"['blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,1251.61922621727,4.059008300304413,36.82231044769287,36.36901545524597,183,0.9557226399331662,0.960735171261487,0.8550474316440523
