training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
b6dacedf-0e23-4471-b476-ccf59f6329cb,2025-08-14_10-49-09,tf_efficientnet_lite4,torch.channels_last,True,bottle,"['blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,1451.393447637558,4.383327748775482,27.4131281375885,27.390202045440674,198,1.0,1.0,1.2100878580100833
