training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
a1ee4907-feb8-4ebf-81a8-339f02730cea,2025-07-29_11-02-48,tf_efficientnet_lite4,torch.channels_last,True,grid,"['blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,1491.7309775352478,4.933627994060516,41.070093870162964,39.99168360233307,191,0.9732664995822891,0.9766081871345029,1.1308002499863505
