training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
81ba5e57-1bfe-4f00-a186-6988bc7aaba6,2025-07-29_09-20-55,tf_efficientnet_lite3,torch.channels_last,True,grid,"['blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,1258.6403076648712,4.07774498462677,43.73517072200775,43.73517072200775,200,0.9657477025898078,0.9707602339181287,0.8550154766626656
