training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
975e5847-7a7c-498b-a7bd-3a4785e4a776,2025-07-29_09-01-01,mobilenetv4_conv_large,torch.channels_last,True,grid,"['blocks.0', 'blocks.1', 'blocks.2', 'blocks.4']",256,64,AdamW,0.001,OneCycleLR,200,1188.8180224895477,3.8460427391529084,21.50942862033844,21.01912397146225,184,0.9456975772765247,0.9482038429406852,0.7542605220898986
