training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
90b75bd3-27e8-440b-9017-80264c03888f,2025-08-08_09-41-35,mobilenetv4_conv_medium,torch.channels_last,True,grid,"['blocks.0', 'blocks.1', 'blocks.2', 'blocks.4']",256,64,AdamW,0.001,OneCycleLR,200,970.7273817062378,3.0611185908317564,23.169846534729004,22.618044257164,191,0.9523809523809524,0.9615705931495405,0.4181441642343998
