training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
a59bdfed-3373-4f03-9dc0-0ebbe7c11b67,2025-08-08_10-16-35,tf_efficientnet_lite4,torch.channels_last,True,grid,"['blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,1486.1306612491608,4.913191245794296,39.01637816429138,38.04824113845825,195,0.9824561403508771,0.9832915622389307,1.1308662818931043
