training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
fffdf334-1018-44fa-aa80-4a08ada336ba,2025-08-08_09-11-01,tf_efficientnet_lite1,torch.channels_last,True,grid,"['blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,1086.7807383537292,3.4570947909355163,38.880871653556824,37.71342444419861,186,0.9774436090225563,0.9799498746867168,0.6212346344254911
