training_id,timestamp,dataset_name,model_architecture,used_memory_format,used_amp_mixed_precision,num_epochs,lernrate,optimizer,scheduler,training_duration,final_train_loss,best_train_loss,best_epoch,avg_epoch_duration,auroc_score,best_auroc_score,inference_time
e54554d9-fb69-4a31-9d46-8edd82d7450a,2025-08-14_09-59-47,MVTecAD_bottle,mobilenetv4_conv_small,torch.channels_last,True,200,0.001,"('AdamW',)","('OneCycleLR',)",807.9611260890961,14.258789300918579,14.258789300918579,200,2.2451120734214784,0.9976190476190476,1.0,0.15655725304037332
