training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
614b923e-99e0-4e64-94cc-ac002e1db868,2025-08-14_10-30-12,tf_efficientnet_lite2,torch.channels_last,True,bottle,"['blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,1131.9026989936829,3.315951169729233,22.893256902694702,22.87879753112793,195,1.0,1.0,0.6946878271736204
