training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
4204ceb6-52bf-4356-ba34-29a5280250f9,2025-08-08_09-57-50,tf_efficientnet_lite2,torch.channels_last,True,grid,"['blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,1119.3298387527466,3.581252237558365,38.00293016433716,37.915278673172,186,0.9724310776942355,0.9766081871345029,0.6513969086110591
