training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
9d3be288-3822-424e-a2f8-5879be6aa399,2025-08-15_06-34-45,resnet18,torch.channels_last,True,toothbrush,"['layer1', 'layer2', 'layer3', 'layer4']",256,64,AdamW,0.001,OneCycleLR,200,855.1771471500397,2.4875340378284454,14.501829147338867,14.501829147338867,200,0.7333333333333334,0.7833333333333332,0.16324032535776495
