training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
d90cc6b2-c74c-4a20-8340-9456adbd050e,2025-08-10_23-39-21,mobilenetv3_large_100,torch.channels_last,False,grid,"['blocks.0', 'blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,2571.900871515274,10.733993788957596,60.38129901885986,59.00076627731323,199,0.9908103592314119,0.9924812030075189,0.8461976335000145
