training_id,timestamp,model,used_memory_format,used_amp_mices_precision,dataset_class,used_layer,img_size,batch_size,optimizer_type,learning_rate,scheduler_type,num_epochs,total_training_time,avg_epoch_duration,final_train_loss,best_train_loss,best_epoch,auroc_score,best_auc_score,inference_times
e5ae02b5-da90-4408-be06-52ecb1947fc3,2025-08-08_10-41-25,tf_efficientnet_lite0,torch.channels_last,True,grid,"['blocks.1', 'blocks.2', 'blocks.4', 'blocks.6']",256,64,AdamW,0.001,OneCycleLR,200,1001.9548616409302,3.144340146780014,44.00810372829437,42.552348017692566,151,0.960735171261487,0.9741019214703426,0.48660563822835684
